Id,_labkeyurl_Id,avgKinship,birth,death,gender,geographic_origin,lsid,species
m00476,/study/mGAP/participant.view?participantId=m00476,0.0011738653682151774,1998-06-01 07:30:00.000,2007-08-29 13:35:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00476,RHESUS MACAQUE
m00477,/study/mGAP/participant.view?participantId=m00477,0.00019369834710743802,1997-04-01 00:00:00.000,2007-06-27 09:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00477,RHESUS MACAQUE
m00478,/study/mGAP/participant.view?participantId=m00478,0.0019450542355371901,1995-05-01 00:00:00.000,2007-04-02 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00478,RHESUS MACAQUE
m00479,/study/mGAP/participant.view?participantId=m00479,0.0010075004304407713,1998-08-31 00:00:00.000,2007-03-28 14:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00479,RHESUS MACAQUE
m00480,/study/mGAP/participant.view?participantId=m00480,0.001372029958677686,1981-05-01 00:00:00.000,2010-12-09 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00480,RHESUS MACAQUE
m00481,/study/mGAP/participant.view?participantId=m00481,0.0007868995351239669,1989-09-20 07:30:00.000,2007-11-08 14:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00481,RHESUS MACAQUE
m00482,/study/mGAP/participant.view?participantId=m00482,0.0,1976-01-18 00:00:00.000,2001-09-11 11:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00482,RHESUS MACAQUE
m00483,/study/mGAP/participant.view?participantId=m00483,0.00041160898760330577,1986-07-01 00:00:00.000,2006-05-08 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00483,RHESUS MACAQUE
m00484,/study/mGAP/participant.view?participantId=m00484,0.002394999354338843,1993-08-16 13:00:00.000,2009-06-30 11:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00484,RHESUS MACAQUE
m00485,/study/mGAP/participant.view?participantId=m00485,0.0015011621900826446,1989-04-03 00:00:00.000,2008-01-11 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00485,RHESUS MACAQUE
m00486,/study/mGAP/participant.view?participantId=m00486,0.0009388989325068871,1980-01-01 00:00:00.000,2002-12-13 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00486,RHESUS MACAQUE
m00487,/study/mGAP/participant.view?participantId=m00487,0.0013585786845730027,1980-06-01 00:00:00.000,2010-12-02 12:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00487,RHESUS MACAQUE
m00488,/study/mGAP/participant.view?participantId=m00488,0.001620763390568939,2000-04-01 00:00:00.000,2014-06-19 09:30:00.000,f,Hybrid (China / India),urn:lsid:labkey.com:Study.Data-5:1000.m00488,RHESUS MACAQUE
m00489,/study/mGAP/participant.view?participantId=m00489,0.0015357782032864153,2009-04-26 00:00:00.000,2013-07-24 14:15:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00489,RHESUS MACAQUE
m00490,/study/mGAP/participant.view?participantId=m00490,0.0004344761535812672,2007-04-15 00:00:00.000,2014-10-03 13:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00490,RHESUS MACAQUE
m00491,/study/mGAP/participant.view?participantId=m00491,0.001261225088240358,1999-06-01 00:00:00.000,2012-12-04 10:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00491,RHESUS MACAQUE
m00492,/study/mGAP/participant.view?participantId=m00492,0.0014904011707988982,1998-04-15 00:00:00.000,2013-01-28 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00492,RHESUS MACAQUE
m00493,/study/mGAP/participant.view?participantId=m00493,0.0018850279248450413,2000-04-01 00:00:00.000,2011-09-22 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00493,RHESUS MACAQUE
m00494,/study/mGAP/participant.view?participantId=m00494,0.00028348560175619835,2006-02-01 00:00:00.000,2014-07-31 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00494,RHESUS MACAQUE
m00495,/study/mGAP/participant.view?participantId=m00495,0.0035164993328168043,1997-06-01 00:00:00.000,2014-01-21 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00495,RHESUS MACAQUE
m00496,/study/mGAP/participant.view?participantId=m00496,0.0034327651515151515,1996-03-01 00:00:00.000,2006-12-01 08:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00496,RHESUS MACAQUE
m00497,/study/mGAP/participant.view?participantId=m00497,0.0006849115545099431,2002-06-01 00:00:00.000,2012-08-21 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00497,RHESUS MACAQUE
m00498,/study/mGAP/participant.view?participantId=m00498,0.0016437456955922865,2001-09-25 00:00:00.000,2009-06-02 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00498,RHESUS MACAQUE
m00499,/study/mGAP/participant.view?participantId=m00499,0.0009927040289256198,1998-11-04 07:30:00.000,2005-12-02 07:45:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00499,RHESUS MACAQUE
m00500,/study/mGAP/participant.view?participantId=m00500,0.0018959150498235192,2000-05-01 00:00:00.000,2011-05-25 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00500,RHESUS MACAQUE
m00501,/study/mGAP/participant.view?participantId=m00501,0.0010370932334710743,1998-04-01 00:00:00.000,2012-11-07 10:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00501,RHESUS MACAQUE
m00502,/study/mGAP/participant.view?participantId=m00502,0.002564149126205234,1997-03-15 00:00:00.000,2009-03-20 13:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00502,RHESUS MACAQUE
m00503,/study/mGAP/participant.view?participantId=m00503,0.0021569118026859503,1999-04-01 00:00:00.000,2009-03-23 10:50:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00503,RHESUS MACAQUE
m00504,/study/mGAP/participant.view?participantId=m00504,0.002100416451446281,1999-05-04 07:30:00.000,2006-08-09 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00504,RHESUS MACAQUE
m00505,/study/mGAP/participant.view?participantId=m00505,0.0012422251635674931,1998-03-01 00:00:00.000,2010-12-21 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00505,RHESUS MACAQUE
m00506,/study/mGAP/participant.view?participantId=m00506,0.0012967028236914601,1997-05-01 00:00:00.000,2009-01-28 16:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00506,RHESUS MACAQUE
m00507,/study/mGAP/participant.view?participantId=m00507,0.002689908030276128,2005-04-18 00:00:00.000,2015-01-21 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00507,RHESUS MACAQUE
m00508,/study/mGAP/participant.view?participantId=m00508,1.0761019283746557e-05,1996-03-01 00:00:00.000,2012-08-21 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00508,RHESUS MACAQUE
m00509,/study/mGAP/participant.view?participantId=m00509,0.00128863205922865,1993-06-19 08:00:00.000,2008-07-13 13:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00509,RHESUS MACAQUE
m00510,/study/mGAP/participant.view?participantId=m00510,0.00024212293388429753,1989-05-28 08:00:00.000,2011-06-08 14:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00510,RHESUS MACAQUE
m00511,/study/mGAP/participant.view?participantId=m00511,0.00018831783746556474,1993-04-01 00:00:00.000,2010-11-17 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00511,RHESUS MACAQUE
m00512,/study/mGAP/participant.view?participantId=m00512,0.00026364497245179064,1992-06-01 00:00:00.000,2007-11-27 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00512,RHESUS MACAQUE
m00513,/study/mGAP/participant.view?participantId=m00513,0.001098969094352617,1991-05-14 00:00:00.000,2014-03-17 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00513,RHESUS MACAQUE
m00514,/study/mGAP/participant.view?participantId=m00514,0.0005757145316804407,1993-08-20 07:30:00.000,2008-04-28 11:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00514,RHESUS MACAQUE
m00515,/study/mGAP/participant.view?participantId=m00515,7.145989368112947e-05,1989-08-01 00:00:00.000,2013-12-11 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00515,RHESUS MACAQUE
m00516,/study/mGAP/participant.view?participantId=m00516,0.00013451274104683196,1989-06-15 00:00:00.000,2008-02-11 14:45:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00516,RHESUS MACAQUE
m00517,/study/mGAP/participant.view?participantId=m00517,0.0008555010330578512,1988-06-01 07:30:00.000,2005-06-17 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00517,RHESUS MACAQUE
m00518,/study/mGAP/participant.view?participantId=m00518,0.001725619817896651,2000-05-18 07:30:00.000,2007-03-08 14:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00518,RHESUS MACAQUE
m00519,/study/mGAP/participant.view?participantId=m00519,0.00034704287190082643,1986-03-01 00:00:00.000,2005-11-03 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00519,RHESUS MACAQUE
m00520,/study/mGAP/participant.view?participantId=m00520,0.0010007747933884297,1981-06-01 00:00:00.000,2002-05-09 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00520,RHESUS MACAQUE
m00521,/study/mGAP/participant.view?participantId=m00521,0.0031879519628099174,1979-12-01 00:00:00.000,2003-11-11 10:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00521,RHESUS MACAQUE
m00522,/study/mGAP/participant.view?participantId=m00522,0.0045895747245179065,1979-03-31 00:00:00.000,2001-11-16 13:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00522,RHESUS MACAQUE
m00523,/study/mGAP/participant.view?participantId=m00523,0.0010088455578512396,1998-09-16 07:00:00.000,2014-12-26 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00523,RHESUS MACAQUE
m00524,/study/mGAP/participant.view?participantId=m00524,0.002845238719761536,1994-04-01 00:00:00.000,2013-10-15 11:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00524,RHESUS MACAQUE
m00525,/study/mGAP/participant.view?participantId=m00525,0.0006927406163911846,2003-01-03 07:00:00.000,2011-09-23 09:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00525,RHESUS MACAQUE
m00526,/study/mGAP/participant.view?participantId=m00526,0.0001721763085399449,1985-04-01 00:00:00.000,2006-07-20 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00526,RHESUS MACAQUE
m00527,/study/mGAP/participant.view?participantId=m00527,0.0006994662534435262,1992-04-01 00:00:00.000,2015-03-04 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00527,RHESUS MACAQUE
m00528,/study/mGAP/participant.view?participantId=m00528,0.0005165289256198347,1984-03-01 00:00:00.000,2005-08-15 12:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00528,RHESUS MACAQUE
m00529,/study/mGAP/participant.view?participantId=m00529,0.00023270704201101928,1990-02-15 00:00:00.000,2006-10-24 22:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00529,RHESUS MACAQUE
m00530,/study/mGAP/participant.view?participantId=m00530,0.0001506542699724518,1989-04-04 00:00:00.000,2006-09-06 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00530,RHESUS MACAQUE
m00531,/study/mGAP/participant.view?participantId=m00531,0.0017338692320936638,1993-05-08 00:00:00.000,2002-03-13 15:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00531,RHESUS MACAQUE
m00532,/study/mGAP/participant.view?participantId=m00532,0.005359576096547865,1984-03-01 00:00:00.000,2001-10-26 13:15:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00532,RHESUS MACAQUE
m00533,/study/mGAP/participant.view?participantId=m00533,0.0002959280303030303,1988-03-01 00:00:00.000,2010-11-24 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00533,RHESUS MACAQUE
m00534,/study/mGAP/participant.view?participantId=m00534,0.00020576245857007575,1986-03-01 00:00:00.000,2010-12-07 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00534,RHESUS MACAQUE
m00535,/study/mGAP/participant.view?participantId=m00535,0.0,1990-05-18 00:00:00.000,2005-12-15 14:10:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00535,RHESUS MACAQUE
m00536,/study/mGAP/participant.view?participantId=m00536,0.001199853650137741,1991-05-02 00:00:00.000,2008-02-12 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00536,RHESUS MACAQUE
m00537,/study/mGAP/participant.view?participantId=m00537,0.0007599969869146006,1993-06-24 00:00:00.000,2010-02-01 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00537,RHESUS MACAQUE
m00538,/study/mGAP/participant.view?participantId=m00538,0.0,,2002-01-25 09:40:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00538,RHESUS MACAQUE
m00539,/study/mGAP/participant.view?participantId=m00539,0.0,1988-06-05 00:00:00.000,2008-01-31 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00539,RHESUS MACAQUE
m00540,/study/mGAP/participant.view?participantId=m00540,0.002854654611634814,1995-04-01 00:00:00.000,2008-02-11 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00540,RHESUS MACAQUE
m00541,/study/mGAP/participant.view?participantId=m00541,0.00032821108815427,1988-04-23 07:30:00.000,2008-06-04 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00541,RHESUS MACAQUE
m00542,/study/mGAP/participant.view?participantId=m00542,0.0011729511019283746,1989-05-15 00:00:00.000,2007-08-01 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00542,RHESUS MACAQUE
m00543,/study/mGAP/participant.view?participantId=m00543,0.0,1986-09-06 00:00:00.000,2007-05-06 15:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00543,RHESUS MACAQUE
m00544,/study/mGAP/participant.view?participantId=m00544,0.0009577307162534436,1987-04-25 07:30:00.000,2007-05-06 08:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00544,RHESUS MACAQUE
m00545,/study/mGAP/participant.view?participantId=m00545,0.001065340909090909,1987-04-13 11:30:00.000,2006-01-18 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00545,RHESUS MACAQUE
m00546,/study/mGAP/participant.view?participantId=m00546,0.0006057907398738808,1989-04-01 00:00:00.000,2005-09-19 08:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00546,RHESUS MACAQUE
m00547,/study/mGAP/participant.view?participantId=m00547,0.0012133049242424242,1993-05-02 00:00:00.000,2014-09-15 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00547,RHESUS MACAQUE
m00548,/study/mGAP/participant.view?participantId=m00548,0.0006241391184573003,1987-06-01 00:00:00.000,2012-02-14 12:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00548,RHESUS MACAQUE
m00549,/study/mGAP/participant.view?participantId=m00549,0.00020681333935950412,1994-05-15 00:00:00.000,2008-01-15 10:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00549,RHESUS MACAQUE
m00550,/study/mGAP/participant.view?participantId=m00550,0.0013478176652892563,1985-09-15 00:00:00.000,2006-07-21 15:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00550,RHESUS MACAQUE
m00551,/study/mGAP/participant.view?participantId=m00551,0.001140668044077135,1985-06-01 00:00:00.000,2007-06-18 11:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00551,RHESUS MACAQUE
m00552,/study/mGAP/participant.view?participantId=m00552,0.0,,2001-04-30 14:00:00.000,f,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m00552,RHESUS MACAQUE
m00553,/study/mGAP/participant.view?participantId=m00553,0.0,,2003-07-27 23:00:00.000,f,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m00553,RHESUS MACAQUE
m00554,/study/mGAP/participant.view?participantId=m00554,0.0010679786198723744,2005-07-18 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00554,RHESUS MACAQUE
m00555,/study/mGAP/participant.view?participantId=m00555,0.0012913223140495868,1988-03-01 00:00:00.000,2011-09-15 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00555,RHESUS MACAQUE
m00556,/study/mGAP/participant.view?participantId=m00556,0.001949089617768595,1996-08-13 07:30:00.000,2007-06-22 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00556,RHESUS MACAQUE
m00557,/study/mGAP/participant.view?participantId=m00557,0.0018392935928891185,1998-06-05 00:00:00.000,2012-08-22 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00557,RHESUS MACAQUE
m00558,/study/mGAP/participant.view?participantId=m00558,0.0005669712035123967,1988-03-07 00:00:00.000,2005-12-10 12:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00558,RHESUS MACAQUE
m00559,/study/mGAP/participant.view?participantId=m00559,0.0007223334194214876,1985-03-01 00:00:00.000,2004-08-18 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00559,RHESUS MACAQUE
m00560,/study/mGAP/participant.view?participantId=m00560,0.00177691330922865,1997-11-05 07:30:00.000,2012-07-06 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00560,RHESUS MACAQUE
m00561,/study/mGAP/participant.view?participantId=m00561,0.0023385040030991736,1992-04-01 00:00:00.000,2018-01-05 11:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00561,RHESUS MACAQUE
m00562,/study/mGAP/participant.view?participantId=m00562,0.0016276041666666667,1990-04-01 00:00:00.000,2006-12-15 08:40:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00562,RHESUS MACAQUE
m00563,/study/mGAP/participant.view?participantId=m00563,0.0024773463729984503,1998-05-01 00:00:00.000,2013-08-29 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00563,RHESUS MACAQUE
m00564,/study/mGAP/participant.view?participantId=m00564,0.003346676997245179,1998-04-01 00:00:00.000,2011-01-10 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00564,RHESUS MACAQUE
m00565,/study/mGAP/participant.view?participantId=m00565,0.0021286641270661156,1998-05-15 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00565,RHESUS MACAQUE
m00566,/study/mGAP/participant.view?participantId=m00566,9.819430096418733e-05,1991-03-25 00:00:00.000,2008-03-07 12:15:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00566,RHESUS MACAQUE
m00567,/study/mGAP/participant.view?participantId=m00567,0.0010384383608815428,1993-04-01 00:00:00.000,2007-05-25 08:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00567,RHESUS MACAQUE
m00568,/study/mGAP/participant.view?participantId=m00568,0.0008003508092286501,1994-04-01 00:00:00.000,2016-05-05 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00568,RHESUS MACAQUE
m00569,/study/mGAP/participant.view?participantId=m00569,0.0008373418130165289,2001-04-01 10:00:00.000,2010-03-03 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00569,RHESUS MACAQUE
m00570,/study/mGAP/participant.view?participantId=m00570,0.0006887052341597796,1998-07-27 00:00:00.000,2010-02-23 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00570,RHESUS MACAQUE
m00571,/study/mGAP/participant.view?participantId=m00571,0.0002690254820936639,2008-04-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00571,RHESUS MACAQUE
m00572,/study/mGAP/participant.view?participantId=m00572,0.00213740745523416,1980-04-01 00:00:00.000,2010-09-28 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00572,RHESUS MACAQUE
m00573,/study/mGAP/participant.view?participantId=m00573,0.0017728779269972452,1989-04-01 00:00:00.000,2011-01-04 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00573,RHESUS MACAQUE
m00574,/study/mGAP/participant.view?participantId=m00574,0.0025396005509641874,1990-03-19 08:00:00.000,2007-03-30 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00574,RHESUS MACAQUE
m00575,/study/mGAP/participant.view?participantId=m00575,0.0011568095730027548,1995-03-30 07:30:00.000,2005-11-01 13:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00575,RHESUS MACAQUE
m00576,/study/mGAP/participant.view?participantId=m00576,0.002180451532369146,1990-07-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00576,RHESUS MACAQUE
m00577,/study/mGAP/participant.view?participantId=m00577,0.0,1968-08-05 00:00:00.000,2001-09-07 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00577,RHESUS MACAQUE
m00578,/study/mGAP/participant.view?participantId=m00578,0.0017195562357416494,1989-06-01 00:00:00.000,2010-09-01 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00578,RHESUS MACAQUE
m00579,/study/mGAP/participant.view?participantId=m00579,0.0008595364152892562,1998-04-15 00:00:00.000,2007-01-19 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00579,RHESUS MACAQUE
