mgapId,mgapId/gender,mgapId/geographic_origin,mgapId/species,rowid,sequenceType,sraAccession,totalReads
m02447,m,India,RHESUS MACAQUE,866276,GBS,SRR8754185,4221610
m02448,f,India,RHESUS MACAQUE,866277,GBS,SRR8754184,3885695
m02449,f,India,RHESUS MACAQUE,866278,GBS,SRR8754191,3939238
m02450,f,India,RHESUS MACAQUE,866279,GBS,SRR8754190,4283232
m02451,f,India,RHESUS MACAQUE,866280,GBS,SRR8754189,5395683
m02452,m,India,RHESUS MACAQUE,866281,GBS,SRR8754188,103146226
m02453,f,India,RHESUS MACAQUE,866282,GBS,SRR8754193,4354634
m02454,m,India,RHESUS MACAQUE,866283,GBS,SRR8754192,4458230
m02455,m,India,RHESUS MACAQUE,866284,GBS,SRR8754155,3799848
m02456,f,India,RHESUS MACAQUE,866285,GBS,SRR8754154,3991253
m02457,m,India,RHESUS MACAQUE,866286,GBS,SRR8754157,3846855
m02458,m,India,RHESUS MACAQUE,866287,GBS,SRR8754156,3969308
m02459,m,India,RHESUS MACAQUE,866288,GBS,SRR8754159,3909001
m02460,f,India,RHESUS MACAQUE,866289,GBS,SRR8754158,3978901
m02461,f,India,RHESUS MACAQUE,866290,GBS,SRR8754161,4506011
m02462,f,India,RHESUS MACAQUE,866291,GBS,SRR8754160,4009071
m02463,f,India,RHESUS MACAQUE,866292,GBS,SRR8754163,3989314
m02464,f,India,RHESUS MACAQUE,866293,GBS,SRR8754162,33655374
m02465,f,India,RHESUS MACAQUE,866294,GBS,SRR8754137,3903692
m02466,f,India,RHESUS MACAQUE,866295,GBS,SRR8754138,3823703
m02467,m,India,RHESUS MACAQUE,866296,GBS,SRR8754139,4329830
m02468,m,India,RHESUS MACAQUE,866297,GBS,SRR8754132,4014485
m02469,m,India,RHESUS MACAQUE,866298,GBS,SRR8754136,41500555
m03536,f,India,Macaca mulatta,866299,Whole Exome,SRR1975639,91051578
m03537,f,India,Macaca mulatta,866300,Whole Exome,SRR1975691,104219207
m03538,f,India,Macaca mulatta,866301,Whole Exome,SRR1975660,93013228
m03539,f,India,Macaca mulatta,866302,Whole Exome,SRR1975671,81632588
m03540,m,India,Macaca mulatta,866303,Whole Exome,SRR1975672,73591553
m03541,f,India,Macaca mulatta,866304,Whole Genome: Deep Coverage,SRR5628054,453990643
m03542,m,India,Macaca mulatta,866305,Whole Genome: Deep Coverage,SRR5628059,448065604
m03543,f,India,Macaca mulatta,866306,Whole Genome: Deep Coverage,SRR5628055,470714900
m03544,m,India,Macaca mulatta,866307,Whole Genome: Deep Coverage,SRR5628056,486302944
m03545,m,India,Macaca mulatta,866308,Whole Genome: Deep Coverage,SRR5628057,482062369
m03546,f,India,Macaca mulatta,866309,Whole Genome: Deep Coverage,SRR5628058,473742092
m03547,f,India,Macaca mulatta,866310,Whole Genome: Deep Coverage,SRR5628079,466423802
m03548,m,India,Macaca mulatta,866311,Whole Genome: Deep Coverage,SRR5628060,459562305
m03549,m,India,Macaca mulatta,866312,Whole Genome: Deep Coverage,SRR5628063,475066055
m03550,m,India,Macaca mulatta,866313,Whole Genome: Deep Coverage,SRR5628078,459372729
m03551,f,India,Macaca mulatta,866314,Whole Genome: Deep Coverage,SRR5628080,473907727
m03552,f,India,Macaca mulatta,866315,Whole Genome: Deep Coverage,SRR5628082,476080469
m03553,f,India,Macaca mulatta,866316,Whole Genome: Deep Coverage,SRR5628081,456794878
m03554,m,India,Macaca mulatta,866317,Whole Genome: Deep Coverage,SRR5628086,484158026
m03555,m,India,Macaca mulatta,866318,Whole Genome: Deep Coverage,SRR5628083,480112097
m03556,m,India,Macaca mulatta,866319,Whole Genome: Deep Coverage,SRR5628084,439653652
m03557,m,India,Macaca mulatta,866320,Whole Genome: Deep Coverage,SRR5628089,454186680
m03558,f,India,Macaca mulatta,866321,Whole Genome: Deep Coverage,SRR5628093,472042909
m03559,f,India,Macaca mulatta,866322,Whole Genome: Deep Coverage,SRR5628088,446518344
m03560,f,India,Macaca mulatta,866323,Whole Genome: Deep Coverage,SRR5628092,450654427
m03561,f,India,Macaca mulatta,866324,Whole Genome: Deep Coverage,SRR5628085,480299180
m03562,f,India,Macaca mulatta,866325,Whole Genome: Deep Coverage,SRR5628087,460176758
m03563,m,India,Macaca mulatta,866326,Whole Genome: Deep Coverage,SRR5628090,437818545
m03564,f,India,Macaca mulatta,866327,Whole Genome: Deep Coverage,SRR5628091,432052852
m03565,f,India,Macaca mulatta,866328,Whole Genome: Deep Coverage,SRR5628095,474868928
m03566,f,India,Macaca mulatta,866329,Whole Genome: Deep Coverage,SRR5628094,471927694
m03567,m,India,Macaca mulatta,866330,Whole Genome: Deep Coverage,SRR5628096,469435996
m03568,f,India,Macaca mulatta,866331,Whole Genome: Deep Coverage,SRR5628100,424388526
m03569,f,India,Macaca mulatta,866332,Whole Genome: Deep Coverage,SRR5628099,468513134
m03570,m,India,Macaca mulatta,866333,Whole Genome: Deep Coverage,SRR5628105,459555335
m03571,m,India,Macaca mulatta,866334,Whole Genome: Deep Coverage,SRR5628108,414204294
m03572,f,India,Macaca mulatta,866335,Whole Genome: Deep Coverage,SRR5628097,438777960
m03573,f,India,Macaca mulatta,866336,Whole Genome: Deep Coverage,SRR5628098,466553552
m03574,m,India,Macaca mulatta,866337,Whole Genome: Deep Coverage,SRR5628102,466549626
m03575,m,India,Macaca mulatta,866338,Whole Genome: Deep Coverage,SRR5628111,440892251
m03576,f,India,Macaca mulatta,866339,Whole Genome: Deep Coverage,SRR5628101,434849753
m03577,m,India,Macaca mulatta,866340,Whole Genome: Deep Coverage,SRR5628103,485665771
m03578,m,India,Macaca mulatta,866341,Whole Genome: Deep Coverage,SRR5628107,455894522
m03579,f,India,Macaca mulatta,866342,Whole Genome: Deep Coverage,SRR5628106,453746848
m03580,f,India,Macaca mulatta,866343,Whole Genome: Deep Coverage,SRR5628104,443022173
m03581,f,India,Macaca mulatta,866344,Whole Genome: Deep Coverage,SRR5628109,461921928
m03582,f,India,Macaca mulatta,866345,Whole Genome: Deep Coverage,SRR5628116,483524804
m03583,f,India,Macaca mulatta,866346,Whole Genome: Deep Coverage,SRR5628115,459691605
m03584,m,India,Macaca mulatta,866347,Whole Genome: Deep Coverage,SRR5628110,450074284
m03585,m,India,Macaca mulatta,866348,Whole Genome: Deep Coverage,SRR5628114,469458227
m03586,m,India,Macaca mulatta,866349,Whole Genome: Deep Coverage,SRR5628112,465516876
m03587,m,India,Macaca mulatta,866350,Whole Genome: Deep Coverage,SRR5628113,444057586
m03588,m,India,Macaca mulatta,866351,Whole Genome: Deep Coverage,SRR5628117,443923002
m03589,m,India,Macaca mulatta,866352,Whole Genome: Deep Coverage,SRR5628119,434330607
m03590,m,India,Macaca mulatta,866353,Whole Genome: Deep Coverage,SRR5628125,432076132
m03591,m,India,Macaca mulatta,866354,Whole Genome: Deep Coverage,SRR5628123,440575963
m03592,m,India,Macaca mulatta,866355,Whole Genome: Deep Coverage,SRR5628118,454412901
m03593,m,India,Macaca mulatta,866356,Whole Genome: Deep Coverage,SRR5628120,446635216
m03594,m,India,Macaca mulatta,866357,Whole Genome: Deep Coverage,SRR5628131,426960350
m03595,m,India,Macaca mulatta,866358,Whole Genome: Deep Coverage,SRR5628122,408637273
m03596,m,India,Macaca mulatta,866359,Whole Genome: Deep Coverage,SRR5628121,424528361
m03597,m,India,Macaca mulatta,866360,Whole Genome: Deep Coverage,SRR5628127,442032269
m03598,m,India,Macaca mulatta,866361,Whole Genome: Deep Coverage,SRR5628130,432091055
m03599,m,India,Macaca mulatta,866362,Whole Genome: Deep Coverage,SRR5628135,413705229
m03600,m,India,Macaca mulatta,866363,Whole Genome: Deep Coverage,SRR5628124,425751033
m03601,m,India,Macaca mulatta,866364,Whole Genome: Deep Coverage,SRR5628132,454503521
m03602,m,India,Macaca mulatta,866365,Whole Genome: Deep Coverage,SRR5628126,437375294
m03603,m,India,Macaca mulatta,866366,Whole Genome: Deep Coverage,SRR5628128,447061909
m03604,m,India,Macaca mulatta,866367,Whole Genome: Deep Coverage,SRR5628129,467963978
m03605,m,India,Macaca mulatta,866368,Whole Genome: Deep Coverage,SRR5628133,456517180
m03606,m,India,Macaca mulatta,866369,Whole Genome: Deep Coverage,SRR5628143,454570316
m03615,m,India,RHESUS MACAQUE,866370,Whole Exome,SRR1975667,59583361
m03625,,,,866371,Whole Exome,SRR1975695,63503705
m03626,,,,866372,Whole Exome,SRR1975642,59066969
m03627,,,,866373,Whole Exome,SRR1975644,80869026
m03628,,,,866374,Whole Exome,SRR1975648,71436167
m03629,,,,866375,Whole Exome,SRR1975651,66039534
m03630,m,India,Macaca mulatta,866376,Whole Genome: Deep Coverage,SRR5628140,434953146
m03631,m,India,Macaca mulatta,866377,Whole Genome: Deep Coverage,SRR5628136,464104527
m03632,m,India,Macaca mulatta,866378,Whole Genome: Deep Coverage,SRR5628137,430246643
m03633,m,India,Macaca mulatta,866379,Whole Genome: Deep Coverage,SRR5628134,443584383
m03634,m,India,Macaca mulatta,866380,Whole Genome: Deep Coverage,SRR5628139,473002177
m03635,m,India,Macaca mulatta,866381,Whole Genome: Deep Coverage,SRR5628145,470000758
m03636,m,India,Macaca mulatta,866382,Whole Genome: Deep Coverage,SRR5628141,457150568
m03637,m,India,Macaca mulatta,866383,Whole Genome: Deep Coverage,SRR5628142,466015300
m03638,m,India,Macaca mulatta,866384,Whole Genome: Deep Coverage,SRR5628148,465382383
m03639,m,India,Macaca mulatta,866385,Whole Genome: Deep Coverage,SRR5628144,428335373
m03640,m,India,Macaca mulatta,866386,Whole Genome: Deep Coverage,SRR5628152,452581704
m03641,m,India,Macaca mulatta,866387,Whole Genome: Deep Coverage,SRR5628147,438906302
m03642,m,India,Macaca mulatta,866388,Whole Genome: Deep Coverage,SRR5628151,429692553
m03643,m,India,Macaca mulatta,866389,Whole Genome: Deep Coverage,SRR5628146,432646719
m03644,m,India,Macaca mulatta,866390,Whole Genome: Deep Coverage,SRR5628150,445528525
m03645,m,India,Macaca mulatta,866391,Whole Genome: Deep Coverage,SRR5628149,423936198
m03646,m,India,Macaca mulatta,866392,Whole Genome: Deep Coverage,SRR5628157,437488576
m03647,m,India,Macaca mulatta,866393,Whole Genome: Deep Coverage,SRR5628159,452365400
m03648,m,India,Macaca mulatta,866394,Whole Genome: Deep Coverage,SRR5628165,458058234
m03649,m,India,Macaca mulatta,866395,Whole Genome: Deep Coverage,SRR5628153,412061072
m03650,m,India,Macaca mulatta,866396,Whole Genome: Deep Coverage,SRR5628163,424172958
m03651,m,India,Macaca mulatta,866397,Whole Genome: Deep Coverage,SRR5628169,432141848
m03652,m,India,Macaca mulatta,866398,Whole Genome: Deep Coverage,SRR5628158,433900493
m03653,m,India,Macaca mulatta,866399,Whole Genome: Deep Coverage,SRR5628160,397676491
m03654,m,India,Macaca mulatta,866400,Whole Genome: Deep Coverage,SRR5628162,443841131
m03655,m,India,Macaca mulatta,866401,Whole Genome: Deep Coverage,SRR5628161,443380039
m03656,m,India,Macaca mulatta,866402,Whole Genome: Deep Coverage,SRR5628164,428515234
m03657,m,India,Macaca mulatta,866403,Whole Genome: Deep Coverage,SRR5628171,432660648
m03658,m,India,Macaca mulatta,866404,Whole Genome: Deep Coverage,SRR5628172,448363615
m03659,m,India,Macaca mulatta,866405,Whole Genome: Deep Coverage,SRR5628166,431218818
m03660,m,India,Macaca mulatta,866406,Whole Genome: Deep Coverage,SRR5628173,435341317
m03661,m,India,Macaca mulatta,866407,Whole Genome: Deep Coverage,SRR5628167,452951055
m03662,m,India,Macaca mulatta,866408,Whole Genome: Deep Coverage,SRR5628174,419027216
m03663,m,India,Macaca mulatta,866409,Whole Genome: Deep Coverage,SRR5628168,440756967
m03664,m,India,Macaca mulatta,866410,Whole Genome: Deep Coverage,SRR5628170,440906255
m03665,m,India,Macaca mulatta,866411,Whole Genome: Deep Coverage,SRR5628175,468882375
m03666,m,India,Macaca mulatta,866412,Whole Genome: Deep Coverage,SRR5628181,455313082
m03667,m,India,Macaca mulatta,866413,Whole Genome: Deep Coverage,SRR5628180,409895430
m03668,m,India,Macaca mulatta,866414,Whole Genome: Deep Coverage,SRR5628176,436521956
m03669,m,India,Macaca mulatta,866415,Whole Genome: Deep Coverage,SRR5628182,464951250
m03670,m,India,Macaca mulatta,866416,Whole Genome: Deep Coverage,SRR5628177,439058464
m03671,m,India,Macaca mulatta,866417,Whole Genome: Deep Coverage,SRR5628179,448710762
m03672,m,India,Macaca mulatta,866418,Whole Genome: Deep Coverage,SRR5628191,458546137
m03673,m,India,Macaca mulatta,866419,Whole Genome: Deep Coverage,SRR5628178,450600216
m03674,m,India,Macaca mulatta,866420,Whole Genome: Deep Coverage,SRR5628188,447730795
m03675,m,India,Macaca mulatta,866421,Whole Genome: Deep Coverage,SRR5628187,445609055
m03676,m,India,Macaca mulatta,866422,Whole Genome: Deep Coverage,SRR5628186,441912216
m03677,m,India,Macaca mulatta,866423,Whole Genome: Deep Coverage,SRR5628185,449270796
m03678,m,India,Macaca mulatta,866424,Whole Genome: Deep Coverage,SRR5628189,433248357
m03679,m,India,Macaca mulatta,866425,Whole Genome: Deep Coverage,SRR5628184,440946506
m03680,m,India,Macaca mulatta,866426,Whole Genome: Deep Coverage,SRR5628183,434356572
m03681,m,India,Macaca mulatta,866427,Whole Genome: Deep Coverage,SRR5628190,461427679
m03682,m,India,Macaca mulatta,866428,Whole Genome: Deep Coverage,SRR5628196,431905447
m03683,m,India,Macaca mulatta,866429,Whole Genome: Deep Coverage,SRR5628195,392121370
m03684,m,India,Macaca mulatta,866430,Whole Genome: Deep Coverage,SRR5628194,430154003
m03685,m,India,Macaca mulatta,866431,Whole Genome: Deep Coverage,SRR5628192,455461535
m03686,m,India,Macaca mulatta,866432,Whole Genome: Deep Coverage,SRR5628193,438478258
m03687,m,India,Macaca mulatta,866433,Whole Genome: Deep Coverage,SRR5628198,428627819
m03688,m,India,Macaca mulatta,866434,Whole Genome: Deep Coverage,SRR5628202,415331208
m03689,m,India,Macaca mulatta,866435,Whole Genome: Deep Coverage,SRR5628200,413619733
m03690,m,India,Macaca mulatta,866436,Whole Genome: Deep Coverage,SRR5628203,425790100
m03691,m,India,Macaca mulatta,866437,Whole Genome: Deep Coverage,SRR5628199,450684385
m03692,m,India,Macaca mulatta,866438,Whole Genome: Deep Coverage,SRR5628197,466666669
m03693,m,India,Macaca mulatta,866439,Whole Genome: Deep Coverage,SRR5628201,407029467
m03694,m,India,Macaca mulatta,866440,Whole Genome: Deep Coverage,SRR5628207,448635496
m03695,m,India,Macaca mulatta,866441,Whole Genome: Deep Coverage,SRR5628204,413535363
m03696,m,India,Macaca mulatta,866442,Whole Genome: Deep Coverage,SRR5628205,451935626
m03697,m,India,Macaca mulatta,866443,Whole Genome: Deep Coverage,SRR5628206,458387446
m03698,m,India,Macaca mulatta,866444,Whole Genome: Deep Coverage,SRR5628226,476824284
m03699,f,India,Macaca mulatta,866445,Whole Exome,SRR1975632,76061946
m03700,f,India,Macaca mulatta,866446,Whole Exome,SRR1975634,86114496
m03701,f,India,Macaca mulatta,866447,Whole Exome,SRR1975635,110994416
m03702,m,India,Macaca mulatta,866448,Whole Exome,SRR1975637,74773169
m03703,m,India,Macaca mulatta,866449,Whole Exome,SRR1975690,90612130
m03704,m,India,Macaca mulatta,866450,Whole Exome,SRR1975638,71551357
m03705,m,India,Macaca mulatta,866451,Whole Exome,SRR1975693,53140177
m03706,m,India,Macaca mulatta,866452,Whole Exome,SRR1975641,51706135
m03707,m,India,Macaca mulatta,866453,Whole Exome,SRR1975652,65220875
m03708,f,India,Macaca mulatta,866454,Whole Exome,SRR1975653,71836231
m03709,f,India,Macaca mulatta,866455,Whole Exome,SRR1975654,58047466
m03710,m,India,Macaca mulatta,866456,Whole Exome,SRR1975655,84650990
m03711,f,India,Macaca mulatta,866457,Whole Exome,SRR1975656,63059792
m03712,f,India,Macaca mulatta,866458,Whole Exome,SRR1975657,68158261
m03713,m,India,Macaca mulatta,866459,Whole Exome,SRR1975658,66676792
m03714,m,India,Macaca mulatta,866460,Whole Exome,SRR1975659,74887859
m03715,,,,866461,Whole Genome: Deep Coverage,SRR7244153,202687021
m03716,f,India,Macaca mulatta,866462,Whole Exome,SRR1519176,23600632
m03717,f,India,Macaca mulatta,866463,Whole Exome,SRR1519177,28185572
m03718,m,India,Macaca mulatta,866464,Whole Exome,SRR1519178,29349647
m03719,m,India,Macaca mulatta,866465,Whole Exome,SRR1519179,31603405
m03720,m,India,Macaca mulatta,866466,Whole Exome,SRR1519180,30234241
m03721,m,India,Macaca mulatta,866467,Whole Exome,SRR1519283,30484307
m03722,f,India,Macaca mulatta,866468,Whole Exome,SRR1519284,25930044
m03723,f,India,Macaca mulatta,866469,Whole Exome,SRR1519285,32153328
m03724,m,India,Macaca mulatta,866470,Whole Exome,SRR1519286,28360755
m03725,m,India,Macaca mulatta,866471,Whole Exome,SRR1521156,29058582
m03726,f,India,Macaca mulatta,866472,Whole Exome,SRR1521157,26319993
m03727,f,India,Macaca mulatta,866473,Whole Exome,SRR1536371,30664616
m03728,m,India,Macaca mulatta,866474,Whole Exome,SRR1521159,30457819
m03729,m,India,Macaca mulatta,866475,Whole Exome,SRR1521160,30084409
m03730,f,India,Macaca mulatta,866476,Whole Exome,SRR1521161,33726916
m03731,f,India,Macaca mulatta,866477,Whole Exome,SRR1521162,32827742
m03732,m,India,Macaca mulatta,866478,Whole Exome,SRR1521163,28775109
m03733,m,India,Macaca mulatta,866479,Whole Exome,SRR1521164,28073780
m03734,f,India,Macaca mulatta,866480,Whole Exome,SRR1521165,30866697
m03735,m,India,Macaca mulatta,866481,Whole Exome,SRR1519169,80567917
m03736,f,India,Macaca mulatta,866482,Whole Exome,SRR1521166,29643117
m03737,m,India,Macaca mulatta,866483,Whole Exome,SRR1521167,32266925
m03738,m,India,Macaca mulatta,866484,Whole Exome,SRR1521168,31687907
m03739,f,India,Macaca mulatta,866485,Whole Exome,SRR1521169,28543969
m03740,f,India,Macaca mulatta,866486,Whole Exome,SRR1521170,32861088
m03741,m,India,Macaca mulatta,866487,Whole Exome,SRR1521171,32359843
m03742,m,India,Macaca mulatta,866488,Whole Exome,SRR1521172,25445339
m03743,f,India,Macaca mulatta,866489,Whole Exome,SRR1521173,28666530
m03744,f,India,Macaca mulatta,866490,Whole Exome,SRR1521174,26063058
m03745,m,India,Macaca mulatta,866491,Whole Exome,SRR1521175,34327007
m03746,m,India,Macaca mulatta,866492,Whole Exome,SRR1521185,26554220
m03747,f,India,Macaca mulatta,866493,Whole Exome,SRR1521186,28915665
m03748,f,India,Macaca mulatta,866494,Whole Exome,SRR1521187,29389069
m03749,m,India,Macaca mulatta,866495,Whole Exome,SRR1521188,24143095
m03750,m,India,Macaca mulatta,866496,Whole Exome,SRR1521189,24191169
m03751,f,India,Macaca mulatta,866497,Whole Exome,SRR1521193,25155147
m03752,f,India,Macaca mulatta,866498,Whole Exome,SRR1521194,26691535
m03753,m,India,Macaca mulatta,866499,Whole Exome,SRR1521196,24647291
m03754,m,India,Macaca mulatta,866500,Whole Exome,SRR1521202,33818966
m03755,f,India,Macaca mulatta,866501,Whole Exome,SRR1521203,27712956
m03756,f,India,Macaca mulatta,866502,Whole Exome,SRR1521205,31078797
m03757,f,India,Macaca mulatta,866503,Whole Exome,SRR1521209,27290053
m03758,f,India,Macaca mulatta,866504,Whole Exome,SRR1521211,22589063
m03759,f,India,Macaca mulatta,866505,Whole Exome,SRR1521212,27973951
m03760,m,India,Macaca mulatta,866506,Whole Exome,SRR1521213,32922148
m03761,m,India,Macaca mulatta,866507,Whole Exome,SRR1521214,28226874
m03762,m,India,Macaca mulatta,866508,Whole Exome,SRR1521215,31168609
m03763,m,India,Macaca mulatta,866509,Whole Exome,SRR1521216,29811072
m03764,m,India,Macaca mulatta,866510,Whole Exome,SRR1521217,33014162
m03765,m,India,Macaca mulatta,866511,Whole Exome,SRR1521218,34050130
m03766,m,India,Macaca mulatta,866512,Whole Exome,SRR1521219,27577901
m03767,f,India,Macaca mulatta,866513,Whole Exome,SRR1521220,32248480
m03768,m,India,Macaca mulatta,866514,Whole Exome,SRR1521221,30055001
m03769,m,India,Macaca mulatta,866515,Whole Exome,SRR1521222,32852982
m03770,f,India,Macaca mulatta,866516,Whole Exome,SRR1521223,28230903
m03771,m,India,Macaca mulatta,866517,Whole Exome,SRR1521224,32832083
m03772,m,India,Macaca mulatta,866518,Whole Exome,SRR1521225,31757025
m03773,m,India,Macaca mulatta,866519,Whole Exome,SRR1521226,29696643
m03774,m,India,Macaca mulatta,866520,Whole Exome,SRR1521227,24845919
m03775,m,India,Macaca mulatta,866521,Whole Exome,SRR1521229,33237717
m03776,m,India,Macaca mulatta,866522,Whole Exome,SRR1521230,31543837
m03777,m,India,Macaca mulatta,866523,Whole Exome,SRR1521231,35555630
m03778,m,India,Macaca mulatta,866524,Whole Exome,SRR1521232,33920434
m03779,f,India,Macaca mulatta,866525,Whole Exome,SRR1521233,28788836
m03780,m,India,Macaca mulatta,866526,Whole Exome,SRR1521234,27532970
m03781,m,India,Macaca mulatta,866527,Whole Exome,SRR1521235,28997783
m03782,m,India,Macaca mulatta,866528,Whole Exome,SRR1521236,31920029
m03783,m,India,Macaca mulatta,866529,Whole Exome,SRR1521237,30572643
m03784,m,India,Macaca mulatta,866530,Whole Exome,SRR1521238,30999228
m03785,f,India,Macaca mulatta,866531,Whole Exome,SRR1521239,28624286
m03786,f,India,Macaca mulatta,866532,Whole Exome,SRR1521240,25600949
m03787,m,India,Macaca mulatta,866533,Whole Exome,SRR1521241,26159587
m03788,m,unknown,Macaca mulatta,866534,Whole Exome,"SRR1249098,SRR1249099",69935224
m03789,m,unknown,Macaca mulatta,866535,Whole Exome,"SRR1249100,SRR1249101",62486339
m03790,m,unknown,Macaca mulatta,866536,Whole Exome,"SRR1249102,SRR1249103",54098063
m03791,m,unknown,Macaca mulatta,866537,Whole Exome,"SRR1249104,SRR1249105",87676056
m03792,m,unknown,Macaca mulatta,866538,Whole Exome,"SRR1249106,SRR1249107",51875145
m03793,m,unknown,Macaca mulatta,866539,Whole Exome,"SRR1249108,SRR1249109",56108773
m03794,m,unknown,Macaca mulatta,866540,Whole Exome,"SRR1249110,SRR1249111",88114668
m03795,m,unknown,Macaca mulatta,866541,Whole Exome,"SRR1249112,SRR1249113",61090912
m03796,m,unknown,Macaca mulatta,866542,Whole Exome,"SRR1249114,SRR1249115",51513936
m03797,m,unknown,Macaca mulatta,866543,Whole Exome,"SRR1249116,SRR1249117",66529798
m03798,m,unknown,Macaca mulatta,866544,Whole Exome,"SRR1249118,SRR1249119",54101268
m03799,m,unknown,Macaca mulatta,866545,Whole Exome,"SRR1249120,SRR1249121",38111136
m03800,m,unknown,Macaca mulatta,866546,Whole Exome,"SRR1249122,SRR1249123",78394212
m03801,m,unknown,Macaca mulatta,866547,Whole Exome,"SRR1249124,SRR1249125",109774008
m03802,m,unknown,Macaca mulatta,866548,Whole Exome,"SRR1249126,SRR1249127",48100165
m03803,m,unknown,Macaca mulatta,866549,Whole Exome,"SRR1249128,SRR1249129",73957920
m03804,m,unknown,Macaca mulatta,866550,Whole Exome,"SRR1249130,SRR1249131",64771458
m03805,m,unknown,Macaca mulatta,866551,Whole Exome,"SRR1249132,SRR1249133",63786485
m03806,m,unknown,Macaca mulatta,866552,Whole Exome,"SRR1249134,SRR1249135",61855136
m03807,m,unknown,Macaca mulatta,866553,Whole Exome,"SRR1249136,SRR1249137",67839197
m03808,m,unknown,Macaca mulatta,866554,Whole Exome,"SRR1249138,SRR1249139",69022283
m03809,m,unknown,Macaca mulatta,866555,Whole Exome,"SRR1249140,SRR1249141",62943460
m03810,m,unknown,Macaca mulatta,866556,Whole Exome,"SRR1249142,SRR1249143",79319421
m03811,m,unknown,Macaca mulatta,866557,Whole Exome,"SRR1249144,SRR1249145",92488940
m03812,m,unknown,Macaca mulatta,866558,Whole Exome,"SRR1249146,SRR1249147",63406408
m03813,m,unknown,Macaca mulatta,866559,Whole Exome,"SRR1249148,SRR1249149",57564666
m03814,m,unknown,Macaca mulatta,866560,Whole Exome,"SRR1249150,SRR1249151",62632578
m03815,m,unknown,Macaca mulatta,866561,Whole Exome,"SRR1249152,SRR1249153",56205976
m03816,m,unknown,Macaca mulatta,866562,Whole Exome,"SRR1249154,SRR1249155",54464819
m03817,m,unknown,Macaca mulatta,866563,Whole Exome,"SRR1249156,SRR1249157",66150999
m03818,m,unknown,Macaca mulatta,866564,Whole Exome,"SRR1249158,SRR1249159",80889838
m03819,m,unknown,Macaca mulatta,866565,Whole Exome,"SRR1249160,SRR1249161",47303499
m03820,m,unknown,Macaca mulatta,866566,Whole Exome,"SRR1249162,SRR1249163",82121405
m03821,m,unknown,Macaca mulatta,866567,Whole Exome,"SRR1249164,SRR1249165",45365289
m03822,m,unknown,Macaca mulatta,866568,Whole Exome,"SRR1249166,SRR1249167",68512831
m03823,m,unknown,Macaca mulatta,866569,Whole Exome,"SRR1249168,SRR1249169",85996963
m03824,m,unknown,Macaca mulatta,866570,Whole Exome,"SRR1249170,SRR1249171",65791155
m03825,m,unknown,Macaca mulatta,866571,Whole Exome,"SRR1249172,SRR1249173",67254321
m03826,m,unknown,Macaca mulatta,866572,Whole Exome,"SRR1249174,SRR1249175",68887130
m03827,m,unknown,Macaca mulatta,866573,Whole Exome,"SRR1249176,SRR1249177",66867373
m03828,m,unknown,Macaca mulatta,866574,Whole Exome,"SRR1249178,SRR1249179",83441063
m03829,m,unknown,Macaca mulatta,866575,Whole Exome,"SRR1249180,SRR1249181",46396972
m03830,m,unknown,Macaca mulatta,866576,Whole Exome,"SRR1249182,SRR1249183",63364896
m03831,m,unknown,Macaca mulatta,866577,Whole Exome,"SRR1249184,SRR1249185",45538256
m03832,m,unknown,Macaca mulatta,866578,Whole Exome,"SRR1249186,SRR1249187",67611322
m03833,m,unknown,Macaca mulatta,866579,Whole Exome,"SRR1249188,SRR1249189",64132798
m03834,m,unknown,Macaca mulatta,866580,Whole Exome,"SRR1249190,SRR1249191",47137546
m03835,m,unknown,Macaca mulatta,866581,Whole Exome,"SRR1249192,SRR1249193",49191631
m03836,m,unknown,Macaca mulatta,866582,Whole Exome,"SRR1249194,SRR1249195",76091808
m03837,m,unknown,Macaca mulatta,866583,Whole Exome,"SRR1249196,SRR1249197",72129163
m03838,m,unknown,Macaca mulatta,866584,Whole Exome,"SRR1249198,SRR1249199",49649083
m03839,m,unknown,Macaca mulatta,866585,Whole Exome,"SRR1249200,SRR1249201",83390226
m03840,m,unknown,Macaca mulatta,866586,Whole Exome,"SRR1249202,SRR1249203",75928975
m03841,m,unknown,Macaca mulatta,866587,Whole Exome,"SRR1249204,SRR1249205",63946706
m03842,m,unknown,Macaca mulatta,866588,Whole Exome,"SRR1249206,SRR1249207",64549095
m03843,m,unknown,Macaca mulatta,866589,Whole Exome,"SRR1249208,SRR1249209",49085391
m03844,m,unknown,Macaca mulatta,866590,Whole Exome,"SRR1249210,SRR1249211",59716324
m03845,m,unknown,Macaca mulatta,866591,Whole Exome,"SRR1249212,SRR1249213",46292920
m03846,m,unknown,Macaca mulatta,866592,Whole Exome,"SRR1249214,SRR1249215",55797342
m03847,m,unknown,Macaca mulatta,866593,Whole Exome,"SRR1249216,SRR1249217",91386579
m03848,m,unknown,Macaca mulatta,866594,Whole Exome,"SRR1249218,SRR1249219",76990470
m05259,m,India,RHESUS MACAQUE,866595,Whole Genome: Deep Coverage,SRR10357716,309687253
m05260,m,India,RHESUS MACAQUE,866596,Whole Genome: Deep Coverage,SRR10357715,331185607
m05261,f,India,RHESUS MACAQUE,866597,Whole Genome: Deep Coverage,SRR10357704,364695865
